lat,lon,time,kph,km
43.515063,1.505505,"2013/12/08 15:27:40",11.4,3.212687
43.51506,1.505467,"2013/12/08 15:27:41",11.4,3.21585
43.515056,1.505428,"2013/12/08 15:27:42",11.4,3.219014
43.515052,1.505389,"2013/12/08 15:27:43",11.4,3.222177
43.515049,1.50535,"2013/12/08 15:27:44",11.4,3.225341
43.515045,1.505311,"2013/12/08 15:27:45",11.4,3.228504
43.515042,1.505272,"2013/12/08 15:27:46",11.4,3.231668
43.515038,1.505233,"2013/12/08 15:27:47",11.4,3.234831
43.515037,1.50518,"2013/12/08 15:27:48",15.6,3.239156
43.515035,1.505126,"2013/12/08 15:27:49",15.6,3.24348
43.515034,1.505073,"2013/12/08 15:27:50",15.6,3.247804
43.515032,1.505019,"2013/12/08 15:27:51",15.6,3.252129
43.515031,1.504966,"2013/12/08 15:27:52",15.6,3.256453
43.515029,1.504912,"2013/12/08 15:27:53",15.6,3.260777
43.515028,1.504859,"2013/12/08 15:27:54",15.6,3.265101
43.515026,1.504805,"2013/12/08 15:27:55",15.6,3.269426
43.515025,1.504752,"2013/12/08 15:27:56",15.6,3.27375
43.515023,1.504698,"2013/12/08 15:27:57",15.6,3.278074
43.515022,1.504644,"2013/12/08 15:27:58",15.6,3.282399
43.515015,1.504595,"2013/12/08 15:27:59",14.6,3.286441
43.515008,1.504546,"2013/12/08 15:28:00",14.6,3.290484
43.515002,1.504497,"2013/12/08 15:28:01",14.6,3.294527
43.514995,1.504448,"2013/12/08 15:28:02",14.6,3.298569
43.514989,1.504398,"2013/12/08 15:28:03",14.6,3.302612
43.514982,1.504349,"2013/12/08 15:28:04",14.6,3.306655
43.514975,1.5043,"2013/12/08 15:28:05",14.6,3.310697
43.514969,1.504251,"2013/12/08 15:28:06",14.6,3.31474
43.514962,1.504201,"2013/12/08 15:28:07",14.6,3.318783
43.514955,1.504152,"2013/12/08 15:28:08",14.6,3.322825
43.514949,1.504103,"2013/12/08 15:28:09",14.6,3.326868
43.51492,1.504079,"2013/12/08 15:28:10",13.3,3.330571
43.514892,1.504055,"2013/12/08 15:28:11",13.3,3.334275
43.514864,1.504031,"2013/12/08 15:28:12",13.3,3.337978
43.514835,1.504007,"2013/12/08 15:28:13",13.3,3.341682
43.514807,1.503983,"2013/12/08 15:28:14",13.3,3.345386
43.514778,1.503959,"2013/12/08 15:28:15",13.3,3.349089
43.514744,1.503976,"2013/12/08 15:28:16",14.8,3.353204
43.514709,1.503993,"2013/12/08 15:28:17",14.8,3.357319
43.514674,1.50401,"2013/12/08 15:28:18",14.8,3.361433
43.514639,1.504027,"2013/12/08 15:28:19",14.8,3.365548
43.514604,1.504044,"2013/12/08 15:28:20",14.8,3.369663
43.514569,1.50406,"2013/12/08 15:28:21",14.8,3.373778
43.514534,1.504077,"2013/12/08 15:28:22",14.8,3.377893
43.514499,1.504094,"2013/12/08 15:28:23",14.8,3.382007
43.514465,1.504111,"2013/12/08 15:28:24",14.8,3.386122
43.51443,1.504128,"2013/12/08 15:28:25",14.8,3.390237
43.514395,1.504145,"2013/12/08 15:28:26",14.8,3.394352
43.51436,1.504162,"2013/12/08 15:28:27",14.8,3.398466
43.514324,1.504182,"2013/12/08 15:28:28",15.7,3.402818
43.514316,1.504238,"2013/12/08 15:28:29",16.7,3.407446
43.514309,1.504294,"2013/12/08 15:28:30",16.7,3.412074
43.514301,1.504351,"2013/12/08 15:28:31",16.7,3.416702
43.514294,1.504407,"2013/12/08 15:28:32",16.7,3.42133
43.514305,1.504461,"2013/12/08 15:28:33",16.3,3.425857
43.514316,1.504515,"2013/12/08 15:28:34",16.3,3.430384
43.514327,1.504569,"2013/12/08 15:28:35",16.3,3.434911
43.514339,1.504623,"2013/12/08 15:28:36",16.3,3.439438
43.51435,1.504677,"2013/12/08 15:28:37",16.3,3.443965
43.514361,1.504731,"2013/12/08 15:28:38",16.3,3.448492
43.514372,1.504785,"2013/12/08 15:28:39",16.3,3.453019
43.514383,1.504838,"2013/12/08 15:28:40",16.3,3.457546
43.514398,1.504902,"2013/12/08 15:28:41",19.4,3.462928
43.514412,1.504966,"2013/12/08 15:28:42",19.4,3.46831
43.514427,1.505029,"2013/12/08 15:28:43",19.4,3.473693
43.514441,1.505093,"2013/12/08 15:28:44",19.4,3.479075
43.514456,1.505156,"2013/12/08 15:28:45",19.4,3.484457
43.514471,1.50522,"2013/12/08 15:28:46",19.4,3.489839
43.514485,1.505284,"2013/12/08 15:28:47",19.4,3.495222
43.5145,1.505347,"2013/12/08 15:28:48",19.4,3.500604
43.514514,1.505411,"2013/12/08 15:28:49",19.4,3.505986
43.514529,1.505474,"2013/12/08 15:28:50",19.4,3.511368
43.514543,1.505538,"2013/12/08 15:28:51",19.4,3.51675
43.514558,1.505602,"2013/12/08 15:28:52",19.4,3.522133
43.514555,1.505666,"2013/12/08 15:28:53",18.8,3.527361
43.514552,1.505731,"2013/12/08 15:28:54",18.8,3.532588
43.514549,1.505795,"2013/12/08 15:28:55",18.8,3.537816
43.514545,1.50586,"2013/12/08 15:28:56",18.8,3.543044
43.514542,1.505925,"2013/12/08 15:28:57",18.8,3.548272
43.514529,1.505982,"2013/12/08 15:28:58",17.5,3.553142
43.514516,1.50604,"2013/12/08 15:28:59",17.5,3.558011
43.514503,1.506097,"2013/12/08 15:29:00",17.5,3.56288
43.514489,1.506155,"2013/12/08 15:29:01",17.5,3.56775
43.514476,1.506212,"2013/12/08 15:29:02",17.5,3.572619
43.514463,1.506269,"2013/12/08 15:29:03",17.5,3.577488
43.514477,1.506319,"2013/12/08 15:29:04",15.4,3.581761
43.514492,1.506368,"2013/12/08 15:29:05",15.4,3.586034
43.514506,1.506417,"2013/12/08 15:29:06",15.4,3.590307
43.514521,1.506466,"2013/12/08 15:29:07",15.4,3.59458
43.514535,1.506515,"2013/12/08 15:29:08",15.4,3.598853
43.514566,1.506563,"2013/12/08 15:29:09",18.6,3.604017
43.514596,1.506612,"2013/12/08 15:29:10",18.6,3.609181
43.514606,1.506678,"2013/12/08 15:29:11",19.9,3.614696
43.514617,1.506745,"2013/12/08 15:29:12",19.9,3.620212
43.514627,1.506812,"2013/12/08 15:29:13",19.9,3.625727
43.514638,1.506879,"2013/12/08 15:29:14",19.9,3.631242
43.514645,1.506949,"2013/12/08 15:29:15",20.5,3.63695
43.514653,1.507019,"2013/12/08 15:29:16",20.5,3.642658
43.514661,1.507088,"2013/12/08 15:29:17",20.5,3.648366
43.514669,1.507158,"2013/12/08 15:29:18",20.5,3.654074
43.514677,1.507228,"2013/12/08 15:29:19",20.5,3.659782
43.514685,1.507298,"2013/12/08 15:29:20",20.5,3.66549
43.514692,1.507368,"2013/12/08 15:29:21",20.5,3.671198
43.5147,1.507438,"2013/12/08 15:29:22",20.5,3.676906
43.514718,1.507504,"2013/12/08 15:29:23",20.5,3.682596
43.514736,1.50757,"2013/12/08 15:29:24",20.5,3.688285
43.514754,1.507636,"2013/12/08 15:29:25",20.5,3.693975
43.514772,1.507702,"2013/12/08 15:29:26",20.5,3.699665
43.514788,1.50777,"2013/12/08 15:29:27",20.7,3.705416
43.514803,1.507838,"2013/12/08 15:29:28",20.7,3.711167
43.514818,1.507906,"2013/12/08 15:29:29",20.7,3.716918
43.514833,1.507974,"2013/12/08 15:29:30",20.7,3.722669
43.514848,1.508042,"2013/12/08 15:29:31",20.7,3.728421
43.514867,1.508108,"2013/12/08 15:29:32",20.4,3.734094
43.514885,1.508173,"2013/12/08 15:29:33",20.4,3.739767
43.514904,1.508239,"2013/12/08 15:29:34",20.4,3.74544
43.514922,1.508304,"2013/12/08 15:29:35",20.4,3.751113
43.51494,1.50837,"2013/12/08 15:29:36",20.4,3.756787
43.514959,1.508435,"2013/12/08 15:29:37",20.4,3.76246
43.514977,1.508501,"2013/12/08 15:29:38",20.4,3.768133
43.514995,1.508566,"2013/12/08 15:29:39",20.4,3.773806
43.515014,1.508632,"2013/12/08 15:29:40",20.4,3.779479
43.515032,1.508697,"2013/12/08 15:29:41",20.4,3.785152
43.515051,1.508763,"2013/12/08 15:29:42",20.4,3.790826
43.515069,1.508829,"2013/12/08 15:29:43",20.4,3.796499
43.515087,1.508894,"2013/12/08 15:29:44",20.4,3.802172
43.515106,1.50896,"2013/12/08 15:29:45",20.4,3.807845
43.51513,1.509021,"2013/12/08 15:29:46",20.3,3.813478
43.515154,1.509083,"2013/12/08 15:29:47",20.3,3.819111
43.515178,1.509144,"2013/12/08 15:29:48",20.3,3.824743
43.515202,1.509205,"2013/12/08 15:29:49",20.3,3.830376
43.515226,1.509267,"2013/12/08 15:29:50",20.3,3.836009
43.51525,1.509328,"2013/12/08 15:29:51",20.3,3.841642
43.515274,1.50939,"2013/12/08 15:29:52",20.3,3.847275
43.515298,1.509451,"2013/12/08 15:29:53",20.3,3.852907
43.515322,1.509513,"2013/12/08 15:29:54",20.3,3.85854
43.515346,1.509574,"2013/12/08 15:29:55",20.3,3.864173
43.51537,1.509635,"2013/12/08 15:29:56",20.3,3.869806
43.515394,1.509697,"2013/12/08 15:29:57",20.3,3.875439
43.515415,1.509753,"2013/12/08 15:29:58",18.5,3.880579
43.515437,1.509809,"2013/12/08 15:29:59",18.5,3.885719
43.515459,1.509865,"2013/12/08 15:30:00",18.5,3.890858
43.515481,1.509921,"2013/12/08 15:30:01",18.5,3.895998
43.515503,1.509977,"2013/12/08 15:30:02",18.5,3.901138
43.515525,1.510033,"2013/12/08 15:30:03",18.5,3.906278
43.515547,1.510089,"2013/12/08 15:30:04",18.5,3.911418
43.515569,1.510145,"2013/12/08 15:30:05",18.5,3.916558
43.515591,1.510201,"2013/12/08 15:30:06",18.5,3.921698
43.515613,1.510258,"2013/12/08 15:30:07",18.5,3.926838
43.515636,1.510313,"2013/12/08 15:30:08",18.6,3.932011
43.515659,1.510369,"2013/12/08 15:30:09",18.6,3.937184
43.515648,1.510427,"2013/12/08 15:30:10",17.4,3.942031
43.515638,1.510485,"2013/12/08 15:30:11",17.4,3.946878
43.515627,1.510543,"2013/12/08 15:30:12",17.4,3.951725
43.515617,1.510602,"2013/12/08 15:30:13",17.4,3.956572
43.515606,1.51066,"2013/12/08 15:30:14",17.4,3.961419
43.515596,1.510718,"2013/12/08 15:30:15",17.4,3.966266
43.515585,1.510777,"2013/12/08 15:30:16",17.4,3.971114
43.515574,1.510835,"2013/12/08 15:30:17",17.4,3.975961
43.515576,1.510849,"2013/12/08 15:30:18",4.1,3.97711
43.515578,1.510863,"2013/12/08 15:30:19",4.1,3.97826
43.51558,1.510877,"2013/12/08 15:30:20",4.1,3.97941
43.515604,1.510881,"2013/12/08 15:30:21",9.4,3.982032
43.515627,1.510884,"2013/12/08 15:30:22",9.4,3.984655
43.51565,1.510888,"2013/12/08 15:30:23",9.4,3.987277
43.515674,1.510892,"2013/12/08 15:30:24",9.4,3.9899
43.515697,1.510896,"2013/12/08 15:30:25",9.4,3.992522
43.515721,1.510899,"2013/12/08 15:30:26",9.4,3.995145
43.515744,1.510903,"2013/12/08 15:30:27",9.4,3.997767
43.515767,1.510907,"2013/12/08 15:30:28",9.4,4.00039
43.515791,1.510911,"2013/12/08 15:30:29",9.4,4.003012
43.515814,1.510914,"2013/12/08 15:30:30",9.4,4.005634
43.515838,1.510918,"2013/12/08 15:30:31",9.4,4.008257
43.515861,1.510922,"2013/12/08 15:30:32",9.4,4.010879
43.515884,1.510926,"2013/12/08 15:30:33",9.4,4.013502
43.515921,1.510939,"2013/12/08 15:30:34",15.2,4.017711
43.515958,1.510951,"2013/12/08 15:30:35",15.2,4.02192
43.515994,1.510964,"2013/12/08 15:30:36",15.2,4.026129
43.516031,1.510977,"2013/12/08 15:30:37",15.2,4.030339
43.516068,1.51099,"2013/12/08 15:30:38",15.2,4.034548
43.516104,1.511003,"2013/12/08 15:30:39",15.2,4.038757
43.516141,1.511016,"2013/12/08 15:30:40",15.2,4.042966
43.516154,1.511056,"2013/12/08 15:30:41",12.8,4.046513
43.516168,1.511096,"2013/12/08 15:30:42",12.8,4.050061
43.516182,1.511135,"2013/12/08 15:30:43",12.8,4.053608
43.516195,1.511175,"2013/12/08 15:30:44",12.8,4.057155
43.516209,1.511215,"2013/12/08 15:30:45",12.8,4.060702
43.516223,1.511254,"2013/12/08 15:30:46",12.8,4.064249
43.516236,1.511294,"2013/12/08 15:30:47",12.8,4.067796
43.516229,1.511341,"2013/12/08 15:30:48",13.9,4.071669
43.516222,1.511388,"2013/12/08 15:30:49",13.9,4.075541
43.516214,1.511438,"2013/12/08 15:30:50",14.9,4.079681
43.516206,1.511488,"2013/12/08 15:30:51",14.9,4.083822
43.516197,1.511538,"2013/12/08 15:30:52",14.9,4.087962
43.516189,1.511588,"2013/12/08 15:30:53",14.9,4.092102
43.51618,1.511638,"2013/12/08 15:30:54",14.9,4.096243
43.516172,1.511688,"2013/12/08 15:30:55",14.9,4.100383
43.516163,1.511738,"2013/12/08 15:30:56",14.9,4.104523
43.516155,1.511788,"2013/12/08 15:30:57",14.9,4.108664
43.516146,1.511838,"2013/12/08 15:30:58",14.9,4.112804
43.516138,1.511887,"2013/12/08 15:30:59",14.9,4.116945
43.516129,1.511937,"2013/12/08 15:31:00",14.9,4.121085
43.516121,1.511987,"2013/12/08 15:31:01",14.9,4.125225
43.516112,1.512037,"2013/12/08 15:31:02",14.9,4.129366
43.516104,1.512087,"2013/12/08 15:31:03",14.9,4.133506
43.516095,1.512137,"2013/12/08 15:31:04",14.9,4.137646
43.516087,1.512187,"2013/12/08 15:31:05",14.9,4.141787
43.516079,1.512237,"2013/12/08 15:31:06",15,4.145941
43.516071,1.512288,"2013/12/08 15:31:07",15,4.150094
43.516063,1.512338,"2013/12/08 15:31:08",15,4.154248
43.516055,1.512388,"2013/12/08 15:31:09",15,4.158402
43.516048,1.512439,"2013/12/08 15:31:10",15,4.162555
43.51604,1.512489,"2013/12/08 15:31:11",15,4.166709
43.516032,1.512539,"2013/12/08 15:31:12",15,4.170863
43.516024,1.51259,"2013/12/08 15:31:13",15,4.175016
43.516016,1.51264,"2013/12/08 15:31:14",15,4.17917
43.516008,1.51269,"2013/12/08 15:31:15",15,4.183324
43.516001,1.51274,"2013/12/08 15:31:16",15,4.187477
43.515993,1.512791,"2013/12/08 15:31:17",15,4.191631
43.515985,1.512841,"2013/12/08 15:31:18",15,4.195785
43.515976,1.512899,"2013/12/08 15:31:19",17.4,4.200613
43.515966,1.512958,"2013/12/08 15:31:20",17.4,4.205441
43.515957,1.513016,"2013/12/08 15:31:21",17.4,4.210269
43.515947,1.513075,"2013/12/08 15:31:22",17.4,4.215097
43.515938,1.513133,"2013/12/08 15:31:23",17.4,4.219926
43.515928,1.513191,"2013/12/08 15:31:24",17.4,4.224754
43.515919,1.51325,"2013/12/08 15:31:25",17.4,4.229582
43.515909,1.513308,"2013/12/08 15:31:26",17.4,4.23441
43.5159,1.513366,"2013/12/08 15:31:27",17.4,4.239238
43.515882,1.513427,"2013/12/08 15:31:28",19.1,4.244538
43.515864,1.513488,"2013/12/08 15:31:29",19.1,4.249837
43.515847,1.513549,"2013/12/08 15:31:30",19.1,4.255136
43.515829,1.51361,"2013/12/08 15:31:31",19.1,4.260436
43.515811,1.513671,"2013/12/08 15:31:32",19.1,4.265735
43.515793,1.513732,"2013/12/08 15:31:33",19.1,4.271034
43.515776,1.513793,"2013/12/08 15:31:34",19.1,4.276334
43.515758,1.513854,"2013/12/08 15:31:35",19.1,4.281633
43.515767,1.513907,"2013/12/08 15:31:36",15.9,4.286041
43.515776,1.51396,"2013/12/08 15:31:37",15.9,4.290449
43.515785,1.514013,"2013/12/08 15:31:38",15.9,4.294857
43.515794,1.514066,"2013/12/08 15:31:39",15.9,4.299264
43.515803,1.51412,"2013/12/08 15:31:40",15.9,4.303672
43.515829,1.514169,"2013/12/08 15:31:41",17.8,4.308611
43.515856,1.514218,"2013/12/08 15:31:42",17.8,4.31355
43.515882,1.514268,"2013/12/08 15:31:43",17.8,4.318489
43.515908,1.514317,"2013/12/08 15:31:44",17.8,4.323428
43.515934,1.514367,"2013/12/08 15:31:45",17.8,4.328367
43.51596,1.514416,"2013/12/08 15:31:46",17.8,4.333306
43.515987,1.514465,"2013/12/08 15:31:47",17.8,4.338245
43.516013,1.514515,"2013/12/08 15:31:48",17.8,4.343184
43.516039,1.514566,"2013/12/08 15:31:49",18.3,4.348272
43.516065,1.514618,"2013/12/08 15:31:50",18.3,4.353359
43.516091,1.51467,"2013/12/08 15:31:51",18.3,4.358446
43.516115,1.514717,"2013/12/08 15:31:52",16.7,4.363089
43.516139,1.514764,"2013/12/08 15:31:53",16.7,4.367731
43.516162,1.514812,"2013/12/08 15:31:54",16.7,4.372374
43.516186,1.514859,"2013/12/08 15:31:55",16.7,4.377016
43.51621,1.514906,"2013/12/08 15:31:56",16.7,4.381659
43.516233,1.514954,"2013/12/08 15:31:57",16.7,4.386301
43.516257,1.515001,"2013/12/08 15:31:58",16.7,4.390943
43.516281,1.515049,"2013/12/08 15:31:59",16.7,4.395586
43.516304,1.515096,"2013/12/08 15:32:00",16.7,4.400228
43.516328,1.515143,"2013/12/08 15:32:01",16.7,4.404871
43.516352,1.515191,"2013/12/08 15:32:02",16.7,4.409513
43.516375,1.515238,"2013/12/08 15:32:03",16.7,4.414156
43.516399,1.515285,"2013/12/08 15:32:04",16.7,4.418798
43.516423,1.515333,"2013/12/08 15:32:05",16.7,4.423441
43.516446,1.51538,"2013/12/08 15:32:06",16.7,4.428083
43.51647,1.515427,"2013/12/08 15:32:07",16.7,4.432725
43.516494,1.515475,"2013/12/08 15:32:08",16.7,4.437368
43.516518,1.515524,"2013/12/08 15:32:09",17.6,4.442254
43.516543,1.515574,"2013/12/08 15:32:10",17.6,4.44714
43.51657,1.515628,"2013/12/08 15:32:11",19,4.45241
43.516597,1.515682,"2013/12/08 15:32:12",19,4.45768
43.516624,1.515736,"2013/12/08 15:32:13",19,4.46295
43.51665,1.51579,"2013/12/08 15:32:14",19,4.46822
43.516677,1.515844,"2013/12/08 15:32:15",19,4.47349
43.516704,1.515898,"2013/12/08 15:32:16",19,4.47876
43.516731,1.515951,"2013/12/08 15:32:17",19,4.48403
43.516757,1.516005,"2013/12/08 15:32:18",19,4.4893
43.516784,1.516059,"2013/12/08 15:32:19",19,4.49457
43.516811,1.516113,"2013/12/08 15:32:20",19,4.499839
43.516837,1.516167,"2013/12/08 15:32:21",19,4.505109
43.51685,1.516224,"2013/12/08 15:32:22",17.2,4.509887
43.516862,1.51628,"2013/12/08 15:32:23",17.2,4.514664
43.516874,1.516337,"2013/12/08 15:32:24",17.2,4.519441
43.516886,1.516394,"2013/12/08 15:32:25",17.2,4.524218
43.516899,1.516455,"2013/12/08 15:32:26",18.4,4.529319
43.516912,1.516515,"2013/12/08 15:32:27",18.4,4.534421
43.516925,1.516576,"2013/12/08 15:32:28",18.4,4.539522
43.516937,1.516637,"2013/12/08 15:32:29",18.4,4.544624
43.51695,1.516697,"2013/12/08 15:32:30",18.4,4.549725
43.516963,1.516758,"2013/12/08 15:32:31",18.4,4.554827
43.516976,1.516819,"2013/12/08 15:32:32",18.4,4.559928
43.516988,1.516879,"2013/12/08 15:32:33",18.4,4.56503
43.517001,1.51694,"2013/12/08 15:32:34",18.4,4.570131
43.517014,1.517001,"2013/12/08 15:32:35",18.4,4.575232
43.517027,1.517062,"2013/12/08 15:32:36",18.4,4.580334
43.517065,1.517096,"2013/12/08 15:32:37",18.4,4.585434
43.517104,1.51713,"2013/12/08 15:32:38",18.4,4.590534
43.517142,1.517164,"2013/12/08 15:32:39",18.4,4.595633
43.517181,1.517198,"2013/12/08 15:32:40",18.4,4.600733
43.517219,1.517233,"2013/12/08 15:32:41",18.4,4.605833
43.517265,1.517233,"2013/12/08 15:32:42",18.2,4.61089
43.51731,1.517233,"2013/12/08 15:32:43",18.2,4.615946
43.517356,1.517234,"2013/12/08 15:32:44",18.2,4.621003
43.517401,1.517234,"2013/12/08 15:32:45",18.2,4.62606
43.517446,1.517235,"2013/12/08 15:32:46",18.2,4.631117
43.517492,1.517235,"2013/12/08 15:32:47",18.2,4.636174
43.517537,1.517235,"2013/12/08 15:32:48",18.2,4.64123
43.517583,1.517236,"2013/12/08 15:32:49",18.2,4.646287
43.517607,1.517208,"2013/12/08 15:32:50",12.6,4.649792
43.517632,1.517181,"2013/12/08 15:32:51",12.6,4.653297
43.517656,1.517154,"2013/12/08 15:32:52",12.6,4.656801
43.517681,1.517127,"2013/12/08 15:32:53",12.6,4.660306
43.517705,1.517099,"2013/12/08 15:32:54",12.6,4.663811
43.51773,1.517072,"2013/12/08 15:32:55",12.6,4.667315
43.517719,1.517024,"2013/12/08 15:32:56",14.5,4.671341
43.517709,1.516976,"2013/12/08 15:32:57",14.5,4.675367
43.517699,1.516929,"2013/12/08 15:32:58",14.5,4.679392
43.517688,1.516881,"2013/12/08 15:32:59",14.5,4.683418
43.517678,1.516833,"2013/12/08 15:33:00",14.5,4.687443
43.517668,1.516785,"2013/12/08 15:33:01",14.5,4.691469
43.517657,1.516738,"2013/12/08 15:33:02",14.5,4.695494
43.517647,1.51669,"2013/12/08 15:33:03",14.5,4.69952
43.517636,1.516642,"2013/12/08 15:33:04",14.5,4.703546
43.517626,1.516594,"2013/12/08 15:33:05",14.5,4.707571
43.517616,1.516546,"2013/12/08 15:33:06",14.5,4.711597
43.517605,1.516499,"2013/12/08 15:33:07",14.5,4.715622
43.517595,1.516451,"2013/12/08 15:33:08",14.5,4.719648
43.517593,1.516423,"2013/12/08 15:33:09",8.1,4.72191
43.51759,1.516395,"2013/12/08 15:33:10",8.1,4.724172
43.517588,1.516367,"2013/12/08 15:33:11",8.1,4.726434
43.517586,1.51634,"2013/12/08 15:33:12",8.1,4.728697
43.517583,1.516312,"2013/12/08 15:33:13",8.1,4.730959
43.517581,1.516284,"2013/12/08 15:33:14",8.1,4.733221
43.517579,1.516256,"2013/12/08 15:33:15",8.1,4.735483
43.517576,1.516228,"2013/12/08 15:33:16",8.1,4.737745
43.517598,1.516197,"2013/12/08 15:33:17",12.4,4.741191
43.517619,1.516166,"2013/12/08 15:33:18",12.4,4.744636
43.51764,1.516135,"2013/12/08 15:33:19",12.4,4.748081
43.517661,1.516104,"2013/12/08 15:33:20",12.4,4.751527
43.517682,1.516073,"2013/12/08 15:33:21",12.4,4.754972
43.517704,1.516042,"2013/12/08 15:33:22",12.4,4.758417
43.517725,1.516011,"2013/12/08 15:33:23",12.4,4.761862
43.517746,1.51598,"2013/12/08 15:33:24",12.4,4.765308
43.517767,1.515949,"2013/12/08 15:33:25",12.4,4.768753
43.517789,1.515918,"2013/12/08 15:33:26",12.4,4.772198
43.51781,1.515887,"2013/12/08 15:33:27",12.4,4.775644
43.517831,1.515855,"2013/12/08 15:33:28",12.4,4.779089
43.517852,1.515824,"2013/12/08 15:33:29",12.4,4.782534
43.517873,1.515793,"2013/12/08 15:33:30",12.4,4.785979
43.517895,1.515762,"2013/12/08 15:33:31",12.4,4.789425
43.517917,1.515725,"2013/12/08 15:33:32",13.9,4.793299
43.517939,1.515689,"2013/12/08 15:33:33",13.9,4.797173
43.517961,1.515652,"2013/12/08 15:33:34",13.9,4.801047
43.517984,1.515615,"2013/12/08 15:33:35",13.9,4.804921
43.518006,1.515578,"2013/12/08 15:33:36",13.9,4.808795
43.518028,1.515541,"2013/12/08 15:33:37",13.9,4.812669
43.518051,1.515504,"2013/12/08 15:33:38",13.9,4.816543
43.518073,1.515467,"2013/12/08 15:33:39",13.9,4.820417
43.518095,1.51543,"2013/12/08 15:33:40",13.9,4.824291
43.518117,1.515393,"2013/12/08 15:33:41",13.9,4.828165
43.51814,1.515356,"2013/12/08 15:33:42",13.9,4.832039
43.518162,1.51532,"2013/12/08 15:33:43",13.9,4.835913
43.518184,1.515283,"2013/12/08 15:33:44",13.9,4.839787
43.518206,1.515246,"2013/12/08 15:33:45",13.9,4.843661
43.518192,1.515204,"2013/12/08 15:33:46",13.5,4.847411
43.518178,1.515161,"2013/12/08 15:33:47",13.5,4.851161
43.518164,1.515119,"2013/12/08 15:33:48",13.5,4.85491
43.51815,1.515077,"2013/12/08 15:33:49",13.5,4.85866
43.518136,1.515035,"2013/12/08 15:33:50",13.5,4.86241
43.518122,1.514992,"2013/12/08 15:33:51",13.5,4.866159
43.518108,1.51495,"2013/12/08 15:33:52",13.5,4.869909
43.518094,1.514908,"2013/12/08 15:33:53",13.5,4.873659
43.51808,1.514866,"2013/12/08 15:33:54",13.5,4.877408
43.518066,1.514823,"2013/12/08 15:33:55",13.5,4.881158
43.518052,1.514781,"2013/12/08 15:33:56",13.5,4.884907
43.518038,1.514739,"2013/12/08 15:33:57",13.5,4.888657
43.518024,1.514697,"2013/12/08 15:33:58",13.5,4.892407
43.518013,1.514655,"2013/12/08 15:33:59",12.8,4.895974
43.518002,1.514614,"2013/12/08 15:34:00",12.8,4.899541
43.517991,1.514573,"2013/12/08 15:34:01",12.8,4.903108
43.517979,1.514531,"2013/12/08 15:34:02",12.8,4.906675
43.517968,1.51449,"2013/12/08 15:34:03",12.8,4.910242
43.517957,1.514448,"2013/12/08 15:34:04",12.8,4.913809
43.517946,1.514407,"2013/12/08 15:34:05",12.8,4.917376
